Time;BTC / Price, USD;BTC / Addresses, active, count;BTC / Hash rate, mean;BTC / Fees, transaction, mean, USD;BTC / Issuance, continuous, percent, annualized;BTC / NVT, adjusted
2021-10-18;61977,05755;1003479;146581499;3,398821836;1,791356965;57,01726716
2021-10-19;64290,89776;1077371;154737198,9;3,076962367;1,875986887;57,78748891
2021-10-20;66061,79656;977215;148747371,4;4,319120259;1,80327896;59,39601063
2021-10-21;62373,88562;1139133;147749067,5;3,89899159;1,791088507;52,39759543
2021-10-22;60750,96737;957015;157732111,9;3,422101992;1,912007861;70,62610987
2021-10-23;61250,08263;826969;144754153;3,019016573;1,754606392;131,5965553
2021-10-24;60865,44705;737951;152740589,7;2,607475752;1,851318362;97,23836607
2021-10-25;63031,6729;1079523;181691420,6;3,099897673;2,202088983;62,95267085
2021-10-26;60393,98027;998333;149745676,7;2,808924023;1,814818252;49,73070507
2021-10-27;58563,33599;944035;156733808,1;2,507682047;1,899410944;65,93911837
2021-10-28;60564,57211;1055114;152740589,7;2,65393955;1,850924417;64,18308914
2021-10-29;62230,80557;1014855;170710070,9;3,209864951;2,068563004;54,40611246
2021-10-30;61742,91653;906672;154737198,9;2,534546724;1,874916926;113,0711892
2021-10-31;61432,97006;893617;140567236,3;2,684620792;1,681299683;91,43235872
2021-11-01;61092,09506;1053426;159350397,4;3,107143955;1,790073004;69,92559548
2021-11-02;63024,74723;1035030;170117315,4;3,706485385;1,910923847;52,16387483
2021-11-03;62955,98176;1069212;173347392;3,558272089;1,947103341;60,89587188
2021-11-04;61393,88998;998917;153966938,3;3,389556666;1,729332807;66,01719427
2021-11-05;61005,84083;1037437;166887240,3;3,762230204;1,87435541;63,7914195
2021-11-06;61455,05363;825483;165810547,5;2,78452848;1,862167768;124,7560658
2021-11-07;63043,82906;826432;164733856,4;2,685667118;1,849982024;155,9035898
2021-11-08;67541,75551;1018796;145353402,7;3,92282516;1,632264086;44,59656978
2021-11-09;67095,58567;1195638;163657165,2;4,55847409;1,837715907;65,24414741
2021-11-10;64756,07797;1022756;160427088,5;4,029770732;1,801356286;74,40082965
2021-11-11;64962,93129;1037951;170117315,4;3,382619832;1,910063068;81,90965926
2021-11-12;64078,96804;975353;152890245,6;3,415408996;1,716558245;52,90831548
2021-11-13;64397,79121;828248;164733856,4;2,779408668;1,849437334;135,7551081
2021-11-14;65032,22565;806451;175346393;2,573325169;1,897689969;152,5564357
2021-11-15;63753,50316;1083387;170197841,2;2,777102598;1,825075555;62,98664046
2021-11-16;60322,49785;1030573;169070703,9;2,614980282;1,8128989;38,20333935
2021-11-17;60154,30837;993545;167943565;2,767098185;1,800724069;41,01307337
2021-11-18;56794,15563;990087;162307875,2;2,290508296;1,740214114;49,46222531
2021-11-19;58014,07299;976682;154417909,2;2,791057051;1,655545283;43,4329489
2021-11-20;59749,47382;848464;163435012,5;2,980303754;1,752135342;91,82483133
2021-11-21;59032,6241;842004;148782219,5;2,455166836;1,594977621;145,2867594
2021-11-22;56383,56588;947435;158926461,7;2,503994161;1,703646589;57,02936606
2021-11-23;57642,2658;909010;148782219,5;2,441149957;1,594833519;44,86813595
2021-11-24;57141,83038;1071921;176960669,9;2,722236799;1,89678674;30,91403487
2021-11-25;59008,65548;973237;146527943,3;3,047797056;1,570520175;30,55636903
2021-11-26;53800,61784;996141;148782219,5;2,679270768;1,594612329;34,03522732
2021-11-27;54635,88246;777970;161180737,9;1,903514145;1,727414951;97,76178401
2021-11-28;57248,5697;816560;155140985,1;1,959046055;1,679018396;105,5884328
2021-11-29;57920,71073;993217;158774565,9;2,152912818;1,72725373;52,14440205
2021-11-30;57097,01279;977183;148781761,1;2,577930128;1,618473693;32,31137763
2021-12-01;57180,60984;1057704;152112695,5;4,073546645;1,654633184;35,28463927
2021-12-02;56582,89377;1184757;172098305,1;3,337259075;1,871934219;41,39091559
2021-12-03;53671,61607;1010596;186532356,8;2,482312243;2,028822388;40,66318323
2021-12-04;49159,7358;961294;172098305,1;3,594559882;1,871734162;30,44333634
2021-12-05;49327,0936;978899;184311733,4;4,721589399;2,004456849;56,70695753
2021-12-06;50535,42522;1078373;190973602,2;2,35191869;2,076788936;34,01883322
2021-12-07;50574,47283;983177;170987992,6;1,915255286;1,859355808;50,94250101
2021-12-08;50500,65435;927369;186532356,8;2,016491128;2,028275435;60,9620085
2021-12-09;47937,82285;1123743;180980797,4;2,00236286;1,967804024;63,79739502
2021-12-10;47437,22897;930831;173208616;2,052608898;1,883199944;55,53266935
2021-12-11;49321,76933;805461;176623989,9;1,69124347;1,822749921;122,3884176
2021-12-12;50136,57226;725043;168385593,2;1,517132676;1,689888571;187,5702486
2021-12-13;46785,32784;996713;169588348,4;2,250842122;1,701879843;69,78912772
2021-12-14;48292,68225;966596;178007627,8;2,002214606;1,786282917;72,46944024
2021-12-15;48830,62239;1058257;169588348,4;1,980570044;1,701717235;62,86772703
2021-12-16;47663,46911;873836;138316737,4;1,919884536;1,387872606;56,24250768
2021-12-17;46334,48375;979005;179210381,3;2,353791774;1,798111582;48,18625821
2021-12-18;46904,87368;855978;153952542,9;1,680132575;1,544621089;104,3560691
2021-12-19;46876,42692;755797;179210381,3;1,590048401;1,79794693;133,7448742
2021-12-20;46954,76348;1015255;173196610,5;1,93359716;1,737530415;68,79762815
2021-12-21;49082,06247;1009227;193643433,3;1,929415876;1,942552156;58,92234019
2021-12-22;48692,09874;992589;178007627,8;1,821084493;1,785612741;78,88379746
2021-12-23;50712,97077;991240;182818645,2;1,920500203;1,83378044;74,81030065
2021-12-24;50783,83442;974212;181615890;2,370081552;1,821625174;66,15333911
2021-12-25;50590,4509;866151;177168715,8;2,021088513;1,773284026;104,2240076
2021-12-26;50798,30659;774902;161682279,3;1,974022194;1,616391404;115,0264717
2021-12-27;50796,37767;992531;178574457,3;2,747068105;1,7851808;59,33234482
2021-12-28;47673,04405;1051572;161682279,3;3,143083794;1,616240805;61,28252577
2021-12-29;46470,32158;1142870;174954703,6;2,775207604;1,748833479;44,5594166
2021-12-30;47102,463;977727;143583516,2;3,458262834;1,435193104;49,7972078
2021-12-31;46355,11733;1093396;179781040,7;3,101157349;1,796918032;52,74821452
2022-01-01;47560,00938;695722;207532476,1;2,324257658;2,074176777;192,2345348
2022-01-02;47352,55776;734444;190640298,2;2,23030547;1,905248973;141,4961383
2022-01-03;46453,43235;948843;168921783,1;2,309664657;1,688117189;63,5880576
2022-01-04;45905,96112;971141;177367872,1;2,210372028;1,772437007;71,68966306
